0.0,0.0,2.06,695.3
0.3317623,0.0,0.0,1.71
0.6628549,0.0,0.0,0.64
1.008034,0.0,0.0,0.35
1.330774,0.0,0.0,0.4
1.66558,0.0,0.0,0.49
2.003647,0.0,0.0,0.28
2.330262,0.0,0.0,0.27
2.667212,0.0,0.0,0.44
3.004132,0.0,0.0,0.26
3.333011,0.0,0.0,0.28
3.743908,0.00,0.00,0.23
4.005007,0.0,0.0,0.36
4.337544,0.0,0.0,0.22
4.663971,0.0,0.0,0.35
5.005525,0.0,0.0,0.29
5.33734,0.0,0.0,0.27
5.668677,0.0,0.0,0.3
6.001054,0.0,0.0,0.45
6.336325,0.0,0.0,0.42
6.666499,0.0,0.0,0.25
7.002398,0.0,0.0,0.23
7.331997,0.0,0.0,0.23
7.664859,0.0,0.0,0.23
8.004046,0.0,0.0,0.43
8.333457,0.0,0.0,0.33
8.667402,0.0,0.0,0.22
9.006767,0.0,0.0,0.23
9.337438,0.0,0.0,0.43
9.665748,0.0,0.0,0.28
10.00564,0.0,0.0,0.44
10.33459,0.0,0.0,0.25
10.66574,0.0,0.0,0.35
11.00526,0.0,0.0,5.2
11.33182,0.0,0.0,8.44
11.66388,0.0,0.0,9.75
12.00485,0.0,0.0,13.28
12.33684,0.0,0.62,8.9
12.66006,0.0,1.69,10.3
13.003,0.0,2.35,8.84
13.33534,0.0,3.15,8.23
13.66724,0.0,5.02,9.14
14.00352,0.0,4.56,5.66
14.33138,0.0,8.86,8.86
14.66597,0.0,6.97,6.97
15.00375,0.0,6.39,6.39
15.33524,0.0,8.61,8.61
15.66699,0.0,4.01,4.01
16.00379,0.0,5.54,5.54
16.33426,0.0,4.78,4.78
16.66718,0.0,6.82,6.82
17.00518,0.0,6.98,6.98
17.33142,0.0,8.74,8.74
17.66514,0.0,5.33,5.33
18.0016,0.0,6.43,6.43
18.33207,0.0,6.32,6.32
18.66955,0.0,6.34,6.34
19.00418,0.0,6.31,6.31
19.33323,0.0,7.79,7.79
19.66652,0.0,4.53,4.53
20.00438,0.0,4.4,4.4
20.33472,0.0,5.27,5.27
20.66652,0.0,3.27,3.27
21.00437,0.0,4.52,4.52
21.33434,0.0,6.46,6.46
21.66536,0.0,6.37,6.31
22.00533,0.0,7.05,7.29
22.33543,0.0,3.63,4.18
22.66353,0.0,5.22,7.25
23.00081,0.0,3.76,7.0
23.33471,0.0,2.83,8.41
23.66666,0.0,0.67,5.16
24.00359,0.0,-0.72,9.49
24.33338,0.0,-3.14,11.24
24.66831,0.0,-7.25,11.96
25.00437,0.0,-8.86,7.93
25.33781,0.0,-12.19,4.99
25.66324,0.0,-13.99,0.37
26.00233,0.0,-22.81,1.72
26.33244,0.0,-24.12,3.37
26.66182,0.0,-42.58,10.72
27.00405,0.0,-21.39,11.98
27.33543,0.0,-15.33,28.78
27.66551,0.0,-4.38,41.48
28.00127,-1.0,11.52,27.15
28.33213,-1.62,24.03,14.69
28.66447,-2.14,50.53,-3.44
29.0025,-1.08,23.83,-16.2
29.33433,-0.84,10.07,-17.2
29.66445,-1.04,2.38,-19.62
30.0043,-1.12,-6.02,-21.34
30.33721,-1.48,-19.45,-27.6
30.66335,-0.69,-15.18,-9.86
31.00312,-0.97,-27.7,-3.9
31.33326,-1.43,-26.13,8.5
31.66475,-1.46,-17.54,21.31
32.00077,-0.29,-2.85,29.06
32.33567,-3.69,18.45,52.71
32.6653,-12.98,23.93,31.25
33.00423,-17.68,16.7,12.16
33.33449,-21.77,14.68,6.83
33.66445,-20.38,6.82,2.04
34.00387,-32.7,0.06,0.07
34.33255,-19.57,-6.2,1.81
34.66351,-19.32,-11.77,5.0
34.66961,-19.32,-11.77,5.0
35.00136,-16.44,-14.56,9.48
35.33614,-15.87,-21.76,22.9
35.66417,-3.88,-12.01,22.92
36.00373,-0.42,-4.75,33.9
36.33168,0.0,17.11,51.8
36.66682,0.0,33.47,40.83
37.00057,0.0,28.17,14.85
37.3347,4.04,21.02,4.02
37.66297,20.2,30.88,2.39
38.00208,18.75,8.08,-0.04
38.33459,27.65,-6.55,0.13
38.66356,13.33,-13.39,-0.55
39.00281,7.43,-15.75,-1.73
39.33338,3.63,-20.26,-3.98
39.66454,0.0,-28.4,-12.59
40.00222,0.0,-23.22,-23.05
40.33559,0.0,-17.41,-32.91
40.66757,0.0,-2.93,-38.31
41.00393,0.0,7.86,-36.3
